data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,snapshot_id,algo,galgo,AIL,dm,am,AAIL,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.1580213409774482,0.15773219821605458,0.1583104837388394,0.010103457294139605,37,3754,5565,19166,4420,3791,7113,24731,1,6,1,666,1548
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.25670536243547576,0.25559485362560347,0.2578158712453475,0.01439837471372842,44,3361,5576,40243,4471,3405,7242,45819,1,10,1,1110,1666
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.12349226894007585,0.12276359327503407,0.12422094460511574,0.013120596591901864,50,4016,6204,44302,4528,4066,7425,50506,1,10,1,512,1221
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.26053902490642644,0.2593274714978579,0.2617505783149937,0.015874944644321005,54,3733,7176,55028,4986,3787,9350,62204,1,10,1,1253,2174
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.09317239506475843,0.09306146258863009,0.09328332754088718,0.0001233503373532712,0,4522,8479,5996,4986,4522,9350,14475,1,2,1,464,871
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.23626808288970474,0.23541198586417156,0.23712417991523552,0.012822104684808388,41,3459,5791,31893,4483,3500,7287,37684,1,8,1,1024,1496
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.14361299394018792,0.14326854430953057,0.14395744357084442,0.013639380377752088,52,3875,6340,13344,4471,3927,7242,19684,1,4,1,596,902
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.200887964687002,0.2003116682544253,0.20146426111957516,0.012784337479011434,44,3601,5852,21660,4459,3645,7220,27512,1,6,1,858,1368
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.1500470667204643,0.14967318362588622,0.15042094981503987,0.015377176752909163,63,4153,7485,16885,4821,4216,8604,24370,1,4,1,668,1119
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.09312861673695981,0.09304499720633105,0.09321223626758726,9.328236042079932e-05,0,4055,6467,3933,4471,4055,7242,10400,1,2,1,416,775
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.2504839440263299,0.24938794978765452,0.2515799382650042,0.014350394366679824,44,3365,5562,39979,4439,3409,7178,45541,1,10,1,1074,1616
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.25317387734097835,0.2520348227771171,0.25431293190483834,0.014771781079790741,47,3496,5995,44406,4627,3543,7777,50401,1,10,1,1131,1782
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.2102685650113387,0.20966569372589033,0.21087143629678454,0.01681176632422169,63,3860,6927,27273,4821,3923,8604,34200,1,6,1,961,1677
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.12414021124972922,0.12343552281252743,0.12484489968692936,0.011918862566151139,44,3913,5935,41843,4420,3957,7113,47778,1,10,1,507,1178
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.2493577939867979,0.24838056832936983,0.25033501964422633,0.014203874488464087,44,3362,5535,39718,4429,3406,7145,45253,1,10,1,1067,1610
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.12260270102893377,0.12185642929891037,0.1233489727589555,0.012519463216919604,47,3978,6102,44563,4483,4025,7287,50665,1,10,1,505,1185
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.24651398919430237,0.24552873314697554,0.24749924524162648,0.013875110780434874,43,3374,5555,40518,4429,3417,7145,46073,1,10,1,1055,1590
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.2605091028439312,0.25948283837266695,0.2615353673151944,0.012813803188156246,40,3456,5924,44355,4627,3496,7777,50279,1,10,1,1171,1853
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.26020480604273727,0.25919539739633946,0.26121421468913236,0.01303046680372587,40,3384,5673,41856,4528,3424,7425,47529,1,10,1,1144,1752
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.265774059691925,0.26470726142732415,0.26684085795652673,0.012775064556327119,41,3575,6515,49779,4821,3616,8604,56294,1,10,1,1246,2089
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.11894351296475923,0.11817982943721211,0.11970719649230459,0.011430758175832254,44,4119,6579,47451,4627,4163,7777,54030,1,10,1,508,1198
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.2983630116240285,0.29724830850813105,0.29947771473992646,0.015118830030085247,47,3421,6260,47805,4821,3468,8604,54065,1,10,1,1400,2344
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.14507915910161143,0.1447580512200013,0.1454002669832206,0.013670680563729103,52,3858,6296,13177,4459,3910,7220,19473,1,4,1,601,924
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.12190763433646028,0.12119414997398509,0.12262111869893445,0.011897239484710083,44,3923,5943,42126,4420,3967,7113,48069,1,10,1,497,1170
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.24090060294336516,0.23999275750832122,0.24180844837840537,0.014506274269079363,50,3702,6798,39418,4821,3752,8604,46216,1,8,1,1119,1806
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.2295105461767933,0.22939170472501685,0.2296293876285683,0.012782927915127877,44,3440,4802,8374,4420,3484,7113,13176,1,4,1,980,2311
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.2643550474386148,0.2632424435046231,0.2654676513726073,0.016082426233861375,55,3714,7145,55409,4986,3769,9350,62554,1,10,1,1272,2205
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.12149156042074051,0.12077455739473499,0.1222085634467462,0.011650589242884405,43,3924,5951,42552,4420,3967,7113,48503,1,10,1,496,1162
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.0911651934815516,0.09106088402477212,0.09126950293833055,0.00011584305830703612,0,4382,7800,5309,4821,4382,8604,13109,1,2,1,439,804
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.14511062215633413,0.14476060239125899,0.1454606419214085,0.013506405496090097,52,3917,6487,13831,4528,3969,7425,20318,1,4,1,611,938
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.30260228972469355,0.30159599840268614,0.3036085810467011,0.015490306397037315,45,3154,5269,38081,4471,3199,7242,43350,1,10,1,1317,1973
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.23287674757924065,0.23200104691358062,0.23375244824489896,0.012852742270686727,41,3456,5769,31704,4459,3497,7220,37473,1,8,1,1003,1451
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.1471209187645307,0.14676440200310734,0.1474774355259532,0.013753297046771333,54,3994,6778,14754,4627,4048,7777,21532,1,4,1,633,999
