data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,snapshot_id,algo,galgo,AIL,dm,am,AAIL,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.0104309088523329,0.00921370896070056,0.0116481087439653,0.00137212868447364,0,1420,2123,19805,1433,1420,3578,21928,1,10,1,13,1455
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.016270569810305,0.0150440206495105,0.0174971189710996,0.00136649090746719,0,1518,2298,21616,1541,1518,4068,23914,1,10,1,23,1770
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0286438408445727,0.0279749657064473,0.0293127159826981,0.000893705181124541,0,525,467,4415,540,525,847,4882,1,10,1,15,380
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0471915848914279,0.0465037722908094,0.0478793974920464,0.000944029489184799,0,515,422,4427,540,515,847,4849,1,10,1,25,425
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0,0,tanga,ad2,0.151433962526659,0.151154489247038,0.151713435806279,0.00697238587401436,3,461,279,2642,540,464,847,2921,1,10,1,79,568
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.407165044439851,0.406937527347456,0.407392561532244,0.00052830538669764,0,535,287,2719,902,535,1702,3006,1,10,1,367,1415
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0286373617510975,0.0280435528120715,0.0292311706901237,0.000888048781224628,0,525,427,4174,540,525,847,4601,1,10,1,15,420
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0445781728760358,0.0445010288065844,0.044655316945487,0.00014132547940795,0,516,555,526,540,516,847,1081,1,2,1,24,292
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.200788592075145,0.200708821490553,0.200868362659738,0.00016123459755899,0,721,760,770,902,721,1702,1530,1,2,1,181,942
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0762853719406355,0.0761085390946503,0.0764622047866206,0.000397098208044963,0,499,444,1420,540,499,847,1864,1,4,1,41,403
